0.2082
0.3200
0.0499
state,currentTime,x,y,liftoff,errorX,errorY,proportionalX,proportionalY,integralX,integralY,derivativeX,derivativeY,MotorAngleX,MotorAngleY,OutputX,OutputY,prev_errorX,prev_errorY,flightTime,dt,x_origin,y_origin, pressure, rbfp, reset
PHASE 2, 286429434.00,-0.5000,-1.0000,-0.3000,-0.5000,-1.0000,-0.1041,-0.2082,-3.5409,-0.3138,0.0000,0.0000,3.6450,-0.5220,89.1261,81.4315,-0.5000,-1.0000,275.4214,0.0243,0.0000,-1.0000,99345.4218,0,0
PHASE 2, 286471321.00,-0.5000,-1.0000,-0.0900,-0.5000,-1.0000,-0.1041,-0.2082,-3.5456,-0.3232,0.0000,0.0000,3.6497,-0.5314,89.1380,81.4031,-0.5000,-1.0000,275.4633,0.0294,0.0000,-1.0000,99345.7575,0,0
PHASE 2, 286511688.00,-0.5000,-0.9375,-0.0600,-0.5000,-0.9375,-0.1041,-0.1952,-3.5500,-0.3315,0.0000,0.1117,3.6541,-0.4150,89.1493,81.7537,-0.5000,-0.9375,275.5037,0.0279,0.0000,-1.0000,99345.9994,0,0
PHASE 2, 286554552.00,-0.5000,-0.9375,0.0300,-0.5000,-0.9375,-0.1041,-0.1952,-3.5546,-0.3401,0.0000,0.0000,3.6587,-0.5353,89.1608,81.3914,-0.5000,-0.9375,275.5466,0.0285,0.0000,-1.0000,99345.7825,0,0
PHASE 2, 286599124.00,-0.5000,-1.0000,-0.0600,-0.5000,-1.0000,-0.1041,-0.2082,-3.5593,-0.3496,0.0000,-0.1053,3.6634,-0.6631,89.1728,81.0056,-0.5000,-1.0000,275.5911,0.0296,0.0000,-1.0000,99345.6125,0,0
PHASE 2, 286641283.00,-0.5000,-0.9375,-0.2400,-0.5000,-0.9375,-0.1041,-0.1952,-3.5641,-0.3585,0.0000,0.1050,3.6682,-0.4487,89.1847,81.6523,-0.5000,-0.9375,275.6333,0.0297,0.0000,-1.0000,99342.9572,0,0
PHASE 2, 286682032.00,-0.5000,-0.9375,-0.0800,-0.5000,-0.9375,-0.1041,-0.1952,-3.5686,-0.3670,0.0000,0.0000,3.6727,-0.5622,89.1962,81.3104,-0.5000,-0.9375,275.6740,0.0283,0.0000,-1.0000,99341.4834,0,0
PHASE 2, 286718996.00,-0.5625,-0.9375,-0.0500,-0.5625,-0.9375,-0.1171,-0.1952,-3.5730,-0.3743,-0.1273,0.0000,3.8174,-0.5695,89.5616,81.2882,-0.5625,-0.9375,275.7110,0.0245,0.0000,-1.0000,99343.6053,0,0
PHASE 2, 286761107.00,-0.5625,-0.9375,-0.1400,-0.5625,-0.9375,-0.1171,-0.1952,-3.5783,-0.3832,0.0000,0.0000,3.6955,-0.5784,89.2536,81.2614,-0.5625,-0.9375,275.7531,0.0296,0.0000,-1.0000,99343.2810,0,0
PHASE 2, 286801487.00,-0.5000,-0.9375,-0.1800,-0.5000,-0.9375,-0.1041,-0.1952,-3.5828,-0.3916,0.1117,0.0000,3.5752,-0.5868,88.9501,81.2361,-0.5000,-0.9375,275.7935,0.0279,0.0000,-1.0000,99344.1040,0,0
PHASE 2, 286836340.00,-0.5000,-0.9375,-0.0800,-0.5000,-0.9375,-0.1041,-0.1952,-3.5864,-0.3984,0.0000,0.0000,3.6906,-0.5936,89.2412,81.2156,-0.5000,-0.9375,275.8283,0.0227,0.0000,-1.0000,99344.7693,0,0
PHASE 2, 286875149.00,-0.5000,-0.9375,-0.2100,-0.5000,-0.9375,-0.1041,-0.1952,-3.5904,-0.4058,0.0000,0.0000,3.6945,-0.6011,89.2513,81.1930,-0.5000,-0.9375,275.8672,0.0250,0.0000,-1.0000,99344.2896,0,0
PHASE 2, 286918114.00,-0.5000,-0.9375,-0.1600,-0.5000,-0.9375,-0.1041,-0.1952,-3.5953,-0.4150,0.0000,0.0000,3.6994,-0.6102,89.2636,81.1654,-0.5000,-0.9375,275.9101,0.0305,0.0000,-1.0000,99344.8952,0,0
PHASE 2, 286961012.00,-0.5000,-0.9375,-0.1400,-0.5000,-0.9375,-0.1041,-0.1952,-3.6001,-0.4239,0.0000,0.0000,3.7042,-0.6192,89.2757,81.1383,-0.5000,-0.9375,275.9530,0.0299,0.0000,-1.0000,99345.2498,0,0
PHASE 2, 287001830.00,-0.5000,-1.0000,-0.1400,-0.5000,-1.0000,-0.1041,-0.2082,-3.6046,-0.4330,0.0000,-0.1099,3.7087,-0.7512,89.2871,80.7391,-0.5000,-1.0000,275.9938,0.0283,0.0000,-1.0000,99346.0308,0,0
PHASE 2, 287043340.00,-0.4375,-1.0000,-0.0300,-0.4375,-1.0000,-0.0911,-0.2082,-3.6085,-0.4419,0.1117,0.0000,3.5879,-0.6502,88.9821,81.0446,-0.4375,-1.0000,276.0353,0.0279,0.0000,-1.0000,99345.6918,0,0
PHASE 2, 287083243.00,-0.5000,-0.9375,-0.2400,-0.5000,-0.9375,-0.1041,-0.1952,-3.6125,-0.4494,-0.1258,0.1258,3.8424,-0.5188,89.6249,81.4413,-0.5000,-0.9375,276.0753,0.0248,0.0000,-1.0000,99346.0086,0,0
PHASE 2, 287123966.00,-0.5000,-0.9375,-0.0700,-0.5000,-0.9375,-0.1041,-0.1952,-3.6166,-0.4570,0.0000,0.0000,3.7207,-0.6523,89.3173,81.0383,-0.5000,-0.9375,276.1160,0.0256,0.0000,-1.0000,99347.7485,0,0
PHASE 2, 287166246.00,-0.5000,-1.0000,-0.0300,-0.5000,-1.0000,-0.1041,-0.2082,-3.6213,-0.4666,0.0000,-0.1046,3.7255,-0.7794,89.3293,80.6538,-0.5000,-1.0000,276.1583,0.0298,0.0000,-1.0000,99346.4471,0,0
PHASE 2, 287209409.00,-0.5000,-1.0000,-0.0300,-0.5000,-1.0000,-0.1041,-0.2082,-3.6260,-0.4759,0.0000,0.0000,3.7301,-0.6842,89.3411,80.9420,-0.5000,-1.0000,276.2014,0.0291,0.0000,-1.0000,99346.9382,0,0
PHASE 2, 287250511.00,-0.5000,-1.0000,-0.2600,-0.5000,-1.0000,-0.1041,-0.2082,-3.6306,-0.4851,0.0000,0.0000,3.7347,-0.6933,89.3527,80.9143,-0.5000,-1.0000,276.2425,0.0286,0.0000,-1.0000,99345.6419,0,0
PHASE 2, 287286332.00,-0.5000,-1.0000,-0.1600,-0.5000,-1.0000,-0.1041,-0.2082,-3.6343,-0.4925,0.0000,0.0000,3.7384,-0.7008,89.3621,80.8917,-0.5000,-1.0000,276.2783,0.0233,0.0000,-1.0000,99345.5299,0,0
PHASE 2, 287325139.00,-0.5000,-1.0000,-0.1800,-0.5000,-1.0000,-0.1041,-0.2082,-3.6385,-0.5009,0.0000,0.0000,3.7426,-0.7091,89.3727,80.8665,-0.5000,-1.0000,276.3171,0.0261,0.0000,-1.0000,99345.6337,0,0
PHASE 2, 287363849.00,-0.5000,-1.0000,-0.1100,-0.5000,-1.0000,-0.1041,-0.2082,-3.6425,-0.5090,0.0000,0.0000,3.7467,-0.7172,89.3829,80.8419,-0.5000,-1.0000,276.3559,0.0253,0.0000,-1.0000,99346.7178,0,0
PHASE 2, 287405187.00,-0.5000,-1.0000,-0.1700,-0.5000,-1.0000,-0.1041,-0.2082,-3.6467,-0.5173,0.0000,0.0000,3.7508,-0.7255,89.3934,80.8168,-0.5000,-1.0000,276.3972,0.0259,0.0000,-1.0000,99346.8310,0,0
PHASE 2, 287449039.00,-0.5625,-1.0000,-0.1400,-0.5625,-1.0000,-0.1171,-0.2082,-3.6520,-0.5267,-0.1059,0.0000,3.8750,-0.7350,89.7073,80.7883,-0.5625,-1.0000,276.4410,0.0294,0.0000,-1.0000,99346.3595,0,0
PHASE 2, 287491224.00,-0.5625,-1.0000,-0.2100,-0.5625,-1.0000,-0.1171,-0.2082,-3.6573,-0.5362,0.0000,0.0000,3.7745,-0.7445,89.4532,80.7596,-0.5625,-1.0000,276.4832,0.0297,0.0000,-1.0000,99345.2374,0,0
PHASE 2, 287532669.00,-0.5000,-1.0000,-0.0500,-0.5000,-1.0000,-0.1041,-0.2082,-3.6618,-0.5451,0.1122,0.0000,3.6537,-0.7533,89.1481,80.7327,-0.5000,-1.0000,276.5247,0.0278,0.0000,-1.0000,99345.1197,0,0
PHASE 2, 287571642.00,-0.5000,-1.0625,-0.1700,-0.5000,-1.0625,-0.1041,-0.2213,-3.6656,-0.5532,0.0000,-0.1306,3.7697,-0.9051,89.4411,80.2727,-0.5000,-1.0625,276.5637,0.0239,0.0000,-1.0000,99345.5373,0,0
PHASE 2, 287608667.00,-0.5000,-1.0625,-0.1300,-0.5000,-1.0625,-0.1041,-0.2213,-3.6695,-0.5615,0.0000,0.0000,3.7736,-0.7828,89.4511,80.6435,-0.5000,-1.0625,276.6007,0.0245,0.0000,-1.0000,99346.3582,0,0
PHASE 2, 287650644.00,-0.5000,-1.0625,-0.0800,-0.5000,-1.0625,-0.1041,-0.2213,-3.6742,-0.5716,0.0000,0.0000,3.7784,-0.7928,89.4630,80.6131,-0.5000,-1.0625,276.6427,0.0295,0.0000,-1.0000,99345.8105,0,0
PHASE 2, 287692470.00,-0.5000,-1.0625,-0.2700,-0.5000,-1.0625,-0.1041,-0.2213,-3.6788,-0.5812,0.0000,0.0000,3.7829,-0.8025,89.4744,80.5839,-0.5000,-1.0625,276.6845,0.0283,0.0000,-1.0000,99346.9626,0,0
PHASE 2, 287733159.00,-0.5000,-1.0625,-0.1300,-0.5000,-1.0625,-0.1041,-0.2213,-3.6829,-0.5899,0.0000,0.0000,3.7870,-0.8112,89.4848,80.5576,-0.5000,-1.0625,276.7252,0.0256,0.0000,-1.0000,99347.3397,0,0
PHASE 2, 287773701.00,-0.5000,-1.0000,-0.2400,-0.5000,-1.0000,-0.1041,-0.2082,-3.6869,-0.5980,0.0000,0.1226,3.7911,-0.6837,89.4950,80.9433,-0.5000,-1.0000,276.7657,0.0254,0.0000,-1.0000,99344.4347,0,0
PHASE 2, 287809437.00,-0.5000,-1.0625,-0.3000,-0.5000,-1.0625,-0.1041,-0.2213,-3.6906,-0.6059,0.0000,-0.1340,3.7948,-0.9612,89.5044,80.1024,-0.5000,-1.0625,276.8014,0.0233,0.0000,-1.0000,99344.2568,0,0
PHASE 2, 287851022.00,-0.5000,-1.0625,-0.1200,-0.5000,-1.0625,-0.1041,-0.2213,-3.6953,-0.6158,0.0000,0.0000,3.7994,-0.8371,89.5162,80.4790,-0.5000,-1.0625,276.8430,0.0291,0.0000,-1.0000,99344.0158,0,0
PHASE 2, 287892474.00,-0.5000,-1.1250,0.0000,-0.5000,-1.1250,-0.1041,-0.2343,-3.6998,-0.6259,0.0000,-0.1117,3.8039,-0.9718,89.5275,80.0702,-0.5000,-1.1250,276.8845,0.0279,0.0000,-1.0000,99342.5061,0,0
PHASE 2, 287935897.00,-0.5000,-1.1250,-0.2900,-0.5000,-1.1250,-0.1041,-0.2343,-3.7044,-0.6364,0.0000,0.0000,3.8085,-0.8706,89.5392,80.3773,-0.5000,-1.1250,276.9279,0.0291,0.0000,-1.0000,99342.3190,0,0
PHASE 2, 287977151.00,-0.5000,-1.1875,-0.3600,-0.5000,-1.1875,-0.1041,-0.2473,-3.7088,-0.6468,0.0000,-0.1138,3.8129,-1.0078,89.5503,79.9607,-0.5000,-1.1875,276.9692,0.0274,0.0000,-1.0000,99342.0858,0,0
PHASE 2, 288020486.00,-0.5000,-1.1875,-0.1900,-0.5000,-1.1875,-0.1041,-0.2473,-3.7136,-0.6582,0.0000,0.0000,3.8177,-0.9055,89.5625,80.2715,-0.5000,-1.1875,277.0125,0.0301,0.0000,-1.0000,99341.2860,0,0
PHASE 2, 288061618.00,-0.5000,-1.1875,-0.1500,-0.5000,-1.1875,-0.1041,-0.2473,-3.7182,-0.6691,0.0000,0.0000,3.8223,-0.9164,89.5741,80.2385,-0.5000,-1.1875,277.0536,0.0286,0.0000,-1.0000,99342.8701,0,0
PHASE 2, 288106380.00,-0.5000,-1.2500,-0.0800,-0.5000,-1.2500,-0.1041,-0.2603,-3.7231,-0.6812,0.0000,-0.1025,3.8272,-1.0440,89.5864,79.8506,-0.5000,-1.2500,277.0984,0.0304,0.0000,-1.0000,99342.5192,0,0
PHASE 2, 288149566.00,-0.5000,-1.2500,-0.1200,-0.5000,-1.2500,-0.1041,-0.2603,-3.7278,-0.6931,0.0000,0.0000,3.8319,-0.9534,89.5983,80.1261,-0.5000,-1.2500,277.1416,0.0296,0.0000,-1.0000,99342.6058,0,0
PHASE 2, 288191362.00,-0.5000,-1.2500,-0.2900,-0.5000,-1.2500,-0.1041,-0.2603,-3.7325,-0.7048,0.0000,0.0000,3.8366,-0.9651,89.6102,80.0905,-0.5000,-1.2500,277.1834,0.0293,0.0000,-1.0000,99342.9841,0,0
PHASE 2, 288233101.00,-0.5000,-1.2500,-0.2400,-0.5000,-1.2500,-0.1041,-0.2603,-3.7370,-0.7160,0.0000,0.0000,3.8411,-0.9763,89.6214,80.0566,-0.5000,-1.2500,277.2251,0.0279,0.0000,-1.0000,99342.0130,0,0
PHASE 2, 288274102.00,-0.4375,-1.3125,-0.1400,-0.4375,-1.3125,-0.0911,-0.2733,-3.7406,-0.7268,0.1206,-0.1206,3.7111,-1.1207,89.2931,79.6171,-0.4375,-1.3125,277.2661,0.0258,0.0000,-1.0000,99342.4722,0,0
PHASE 2, 288317710.00,-0.5000,-1.3125,-0.0200,-0.5000,-1.3125,-0.1041,-0.2733,-3.7456,-0.7399,-0.1001,0.0000,3.9498,-1.0132,89.8962,79.9443,-0.5000,-1.3125,277.3097,0.0311,0.0000,-1.0000,99342.1527,0,0
PHASE 2, 288360508.00,-0.5000,-1.3125,-0.2200,-0.5000,-1.3125,-0.1041,-0.2733,-3.7503,-0.7524,0.0000,0.0000,3.8544,-1.0257,89.6552,79.9064,-0.5000,-1.3125,277.3525,0.0297,0.0000,-1.0000,99341.2950,0,0
PHASE 2, 288401816.00,-0.5000,-1.3125,-0.1100,-0.5000,-1.3125,-0.1041,-0.2733,-3.7548,-0.7642,0.0000,0.0000,3.8590,-1.0376,89.6666,79.8702,-0.5000,-1.3125,277.3938,0.0283,0.0000,-1.0000,99339.3407,0,0
PHASE 2, 288447199.00,-0.5000,-1.3125,-0.0800,-0.5000,-1.3125,-0.1041,-0.2733,-3.7597,-0.7771,0.0000,0.0000,3.8639,-1.0504,89.6790,79.8312,-0.5000,-1.3125,277.4392,0.0306,0.0000,-1.0000,99337.3560,0,0
PHASE 2, 288484793.00,-0.5000,-1.3125,-0.2400,-0.5000,-1.3125,-0.1041,-0.2733,-3.7636,-0.7874,0.0000,0.0000,3.8678,-1.0607,89.6889,79.7999,-0.5000,-1.3125,277.4768,0.0245,0.0000,-1.0000,99337.9827,0,0
PHASE 2, 288524431.00,-0.4375,-1.3750,-0.0300,-0.4375,-1.3750,-0.0911,-0.2863,-3.7672,-0.7985,0.1236,-0.1236,3.7347,-1.2084,89.3526,79.3499,-0.4375,-1.3750,277.5164,0.0252,0.0000,-1.0000,99337.7588,0,0
PHASE 2, 288568398.00,-0.5625,-1.3750,-0.1100,-0.5625,-1.3750,-0.1171,-0.2863,-3.7728,-0.8123,-0.1979,0.0000,4.0879,-1.0987,90.2455,79.6844,-0.5625,-1.3750,277.5604,0.0315,0.0000,-1.0000,99337.9344,0,0
PHASE 2, 288609558.00,-0.5625,-1.4375,-0.1500,-0.5625,-1.4375,-0.1171,-0.2994,-3.7780,-0.8255,0.0000,-0.1087,3.8951,-1.2336,89.7581,79.2731,-0.5625,-1.4375,277.6016,0.0287,0.0000,-1.0000,99337.4294,0,0
PHASE 2, 288650104.00,-0.6875,-1.5000,-0.0600,-0.6875,-1.5000,-0.1432,-0.3124,-3.7842,-0.8390,-0.2221,-0.1110,4.1494,-1.2624,90.4012,79.1852,-0.6875,-1.5000,277.6421,0.0281,0.0000,-1.0000,99337.7341,0,0
PHASE 2, 288685709.00,-0.7500,-1.5625,0.0000,-0.7500,-1.5625,-0.1562,-0.3254,-3.7897,-0.8505,-0.1348,-0.1348,4.0807,-1.3107,90.2272,79.0376,-0.7500,-1.5625,277.6777,0.0231,0.0000,-1.0000,99338.0743,0,0
PHASE 2, 288724538.00,-0.8125,-1.6250,-0.3500,-0.8125,-1.6250,-0.1692,-0.3384,-3.7965,-0.8641,-0.1191,-0.1191,4.0848,-1.3216,90.2377,79.0042,-0.8125,-1.6250,277.7165,0.0262,0.0000,-1.0000,99339.4773,0,0
PHASE 2, 288763064.00,-0.8750,-1.6250,-0.3700,-0.8750,-1.6250,-0.1822,-0.3384,-3.8038,-0.8777,-0.1196,0.0000,4.1057,-1.2161,90.2905,79.3265,-0.8750,-1.6250,277.7551,0.0260,0.0000,-1.0000,99341.0814,0,0
PHASE 2, 288800444.00,-0.8750,-1.5625,-0.4200,-0.8750,-1.5625,-0.1822,-0.3254,-3.8100,-0.8888,0.0000,0.1401,3.9923,-1.0741,90.0036,79.7592,-0.8750,-1.5625,277.7925,0.0222,0.0000,-1.0000,99340.9435,0,0
PHASE 2, 288842563.00,-0.8750,-1.5625,-0.3900,-0.8750,-1.5625,-0.1822,-0.3254,-3.8180,-0.9030,0.0000,0.0000,4.0002,-1.2284,90.0238,79.2888,-0.8750,-1.5625,277.8346,0.0285,0.0000,-1.0000,99341.6506,0,0
PHASE 2, 288887687.00,-0.8125,-1.5000,-0.2900,-0.8125,-1.5000,-0.1692,-0.3124,-3.8258,-0.9174,0.1039,0.1039,3.8911,-1.1259,89.7478,79.6015,-0.8125,-1.5000,277.8797,0.0300,0.0000,-1.0000,99340.7572,0,0
PHASE 2, 288923844.00,-0.6875,-1.4375,0.0000,-0.6875,-1.4375,-0.1432,-0.2994,-3.8322,-0.9308,0.2136,0.1068,3.7618,-1.1234,89.4211,79.6090,-0.6875,-1.4375,277.9159,0.0292,0.0000,-1.0000,99340.0770,0,0
PHASE 2, 288968174.00,-0.6250,-1.3750,0.0400,-0.6250,-1.3750,-0.1302,-0.2863,-3.8386,-0.9449,0.0978,0.0978,3.8709,-1.1334,89.6969,79.5787,-0.6250,-1.3750,277.9602,0.0318,0.0000,-1.0000,99339.6130,0,0
PHASE 2, 289010301.00,-0.5625,-1.4375,-0.0300,-0.5625,-1.4375,-0.1171,-0.2994,-3.8439,-0.9585,0.1051,-0.1051,3.8559,-1.3630,89.6590,78.8778,-0.5625,-1.4375,278.0023,0.0296,0.0000,-1.0000,99338.8806,0,0
PHASE 2, 289052489.00,-0.6250,-1.5000,-0.2500,-0.6250,-1.5000,-0.1302,-0.3124,-3.8496,-0.9721,-0.1095,-0.1095,4.0893,-1.3940,90.2490,78.7828,-0.6250,-1.5000,278.0445,0.0285,0.0000,-1.0000,99338.0392,0,0
PHASE 2, 289097888.00,-0.6875,-1.4375,-0.3900,-0.6875,-1.4375,-0.1432,-0.2994,-3.8563,-0.9861,-0.1029,0.1029,4.1023,-1.1825,90.2821,79.4288,-0.6875,-1.4375,278.0899,0.0303,0.0000,-1.0000,99337.9779,0,0
PHASE 2, 289140404.00,-0.6250,-1.4375,-0.2600,-0.6250,-1.4375,-0.1302,-0.2994,-3.8623,-0.9999,0.1038,0.0000,3.8886,-1.2992,89.7416,79.0726,-0.6250,-1.4375,278.1324,0.0300,0.0000,-1.0000,99337.6846,0,0
PHASE 2, 289181853.00,-0.6250,-1.4375,-0.2200,-0.6250,-1.4375,-0.1302,-0.2994,-3.8679,-1.0127,0.0000,0.0000,3.9980,-1.3121,90.0182,79.0333,-0.6250,-1.4375,278.1739,0.0280,0.0000,-1.0000,99338.3615,0,0
PHASE 2, 289223148.00,-0.5625,-1.3125,-0.1000,-0.5625,-1.3125,-0.1171,-0.2733,-3.8731,-1.0248,0.1081,0.2163,3.8821,-1.0819,89.7250,79.7354,-0.5625,-1.3125,278.2152,0.0288,0.0000,-1.0000,99335.9613,0,0
PHASE 2, 289259089.00,-0.6250,-1.1875,0.6700,-0.6250,-1.1875,-0.1302,-0.2473,-3.8778,-1.0338,-0.1328,0.2656,4.1407,-1.0154,90.3792,79.9377,-0.6250,-1.1875,278.2511,0.0235,0.0000,-1.0000,99337.3695,0,0
PHASE 2, 289299610.00,-0.8125,-1.1250,-0.0400,-0.8125,-1.1250,-0.1692,-0.2343,-3.8850,-1.0438,-0.3334,0.1111,4.3876,-1.1670,91.0044,79.4761,-0.8125,-1.1250,278.2916,0.0280,0.0000,-1.0000,99337.5049,0,0
PHASE 2, 289341034.00,-1.0625,-1.1250,-0.4500,-1.0625,-1.1250,-0.2213,-0.2343,-3.8949,-1.0543,-0.4306,0.0000,4.5468,-1.2885,91.4078,79.1053,-1.0625,-1.1250,278.3330,0.0289,0.0000,-1.0000,99337.1827,0,0
PHASE 2, 289383455.00,-1.1875,-1.1875,-0.7900,-1.1875,-1.1875,-0.2473,-0.2473,-3.8125,-1.0649,-0.2236,-0.1118,4.2834,-1.4239,90.7403,78.6912,-1.1875,-1.1875,278.3755,0.0279,0.0000,-1.0000,99337.9305,0,0
PHASE 2, 289427954.00,-1.3125,-1.2500,-0.5700,-1.3125,-1.2500,-0.2733,-0.2603,-3.6875,-1.0777,-0.1946,-0.0973,4.1555,-1.4353,90.4165,78.6564,-1.3125,-1.2500,278.4200,0.0320,0.0000,-1.0000,99337.2725,0,0
PHASE 2, 289470112.00,-1.3125,-1.3125,-0.2200,-1.3125,-1.3125,-0.2733,-0.2733,-3.6875,-1.0901,0.0000,-0.1050,3.9608,-1.4684,89.9241,78.5549,-1.3125,-1.3125,278.4621,0.0297,0.0000,-1.0000,99336.9893,0,0
PHASE 2, 289511103.00,-1.3125,-1.3750,-0.2300,-1.3125,-1.3750,-0.2733,-0.2863,-3.6875,-1.1027,0.0000,-0.1093,3.9608,-1.4983,89.9241,78.4634,-1.3125,-1.3750,278.5031,0.0285,0.0000,-1.0000,99336.8823,0,0
PHASE 2, 289548402.00,-1.3750,-1.4375,-0.2800,-1.3750,-1.4375,-0.2863,-0.2994,-3.6250,-1.1137,-0.1301,-0.1301,4.0414,-1.5431,90.1280,78.3259,-1.3750,-1.4375,278.5404,0.0240,0.0000,-1.0000,99336.4462,0,0
PHASE 2, 289590593.00,-1.3750,-1.4375,0.3200,-1.3750,-1.4375,-0.2863,-0.2994,-3.6250,-1.1273,0.0000,0.0000,3.9113,-1.4267,89.7990,78.6827,-1.3750,-1.4375,278.5826,0.0297,0.0000,-1.0000,99337.1836,0,0
PHASE 2, 289632917.00,-1.4375,-1.5000,0.1200,-1.4375,-1.5000,-0.2994,-0.3124,-3.5625,-1.1408,-0.1113,-0.1113,3.9731,-1.5644,89.9552,78.2606,-1.4375,-1.5000,278.6249,0.0280,0.0000,-1.0000,99337.0780,0,0
PHASE 2, 289673775.00,-1.4375,-1.5625,-0.5600,-1.4375,-1.5625,-0.2994,-0.3254,-3.5625,-1.1536,0.0000,-0.1216,3.8619,-1.6006,89.6740,78.1495,-1.4375,-1.5625,278.6658,0.0256,0.0000,-1.0000,99337.3019,0,0
PHASE 2, 289714170.00,-1.4375,-1.5625,-0.3500,-1.4375,-1.5625,-0.2994,-0.3254,-3.5625,-1.1670,0.0000,0.0000,3.8619,-1.4924,89.6740,78.4814,-1.4375,-1.5625,278.7062,0.0269,0.0000,-1.0000,99335.8206,0,0
PHASE 2, 289753818.00,-1.4375,-1.5625,-0.3300,-1.4375,-1.5625,-0.2994,-0.3254,-3.5625,-1.1795,0.0000,0.0000,3.8619,-1.5049,89.6740,78.4430,-1.4375,-1.5625,278.7458,0.0250,0.0000,-1.0000,99336.1630,0,0
PHASE 2, 289798237.00,-1.4375,-1.5000,-0.3100,-1.4375,-1.5000,-0.2994,-0.3124,-3.5625,-1.1938,0.0000,0.1046,3.8619,-1.4016,89.6740,78.7595,-1.4375,-1.5000,278.7902,0.0298,0.0000,-1.0000,99336.2907,0,0
PHASE 2, 289840388.00,-1.4375,-1.5000,-0.3200,-1.4375,-1.5000,-0.2994,-0.3124,-3.5625,-1.2081,0.0000,0.0000,3.8619,-1.5205,89.6740,78.3954,-1.4375,-1.5000,278.8324,0.0297,0.0000,-1.0000,99336.2025,0,0
PHASE 2, 289881525.00,-1.5000,-1.5000,-0.4200,-1.5000,-1.5000,-0.3124,-0.3124,-3.5000,-1.2215,-0.1111,0.0000,3.9235,-1.5339,89.8297,78.3542,-1.5000,-1.5000,278.8735,0.0280,0.0000,-1.0000,99337.5335,0,0
PHASE 2, 289922204.00,-1.5000,-1.5000,-0.3700,-1.5000,-1.5000,-0.3124,-0.3124,-3.5000,-1.2340,0.0000,0.0000,3.8124,-1.5463,89.5489,78.3161,-1.5000,-1.5000,278.9142,0.0259,0.0000,-1.0000,99338.8493,0,0
PHASE 2, 289964058.00,-1.5000,-1.5000,-0.3600,-1.5000,-1.5000,-0.3124,-0.3124,-3.5000,-1.2480,0.0000,0.0000,3.8124,-1.5604,89.5489,78.2729,-1.5000,-1.5000,278.9561,0.0294,0.0000,-1.0000,99338.7058,0,0
PHASE 2, 290003744.00,-1.5000,-1.5000,-0.3400,-1.5000,-1.5000,-0.3124,-0.3124,-3.5000,-1.2601,0.0000,0.0000,3.8124,-1.5724,89.5489,78.2360,-1.5000,-1.5000,278.9958,0.0250,0.0000,-1.0000,99338.5790,0,0
PHASE 2, 290048120.00,-1.5000,-1.5000,-0.3600,-1.5000,-1.5000,-0.3124,-0.3124,-3.5000,-1.2743,0.0000,0.0000,3.8124,-1.5867,89.5489,78.1921,-1.5000,-1.5000,279.0401,0.0298,0.0000,-1.0000,99337.4199,0,0
PHASE 2, 290090310.00,-1.5000,-1.5000,-0.3500,-1.5000,-1.5000,-0.3124,-0.3124,-3.5000,-1.2886,0.0000,0.0000,3.8124,-1.6010,89.5489,78.1484,-1.5000,-1.5000,279.0823,0.0297,0.0000,-1.0000,99338.0634,0,0
PHASE 2, 290131535.00,-1.5625,-1.5000,-0.3100,-1.5625,-1.5000,-0.3254,-0.3124,-3.4375,-1.3020,-0.1115,0.0000,3.8744,-1.6144,89.7057,78.1072,-1.5625,-1.5000,279.1235,0.0279,0.0000,-1.0000,99338.0274,0,0
PHASE 2, 290172406.00,-1.5625,-1.5000,-0.3400,-1.5625,-1.5000,-0.3254,-0.3124,-3.4375,-1.3145,0.0000,0.0000,3.7629,-1.6268,89.4239,78.0689,-1.5625,-1.5000,279.1644,0.0259,0.0000,-1.0000,99338.3668,0,0
PHASE 2, 290214393.00,-1.5625,-1.5000,-0.3400,-1.5625,-1.5000,-0.3254,-0.3124,-3.4375,-1.3286,0.0000,0.0000,3.7629,-1.6410,89.4239,78.0254,-1.5625,-1.5000,279.2064,0.0295,0.0000,-1.0000,99336.5155,0,0
PHASE 2, 290248468.00,-1.5625,-1.5000,-0.3200,-1.5625,-1.5000,-0.3254,-0.3124,-3.4375,-1.3381,0.0000,0.0000,3.7629,-1.6504,89.4239,77.9964,-1.5625,-1.5000,279.2405,0.0197,0.0000,-1.0000,99336.4042,0,0
PHASE 2, 290282947.00,-1.5625,-1.5000,-0.4100,-1.5625,-1.5000,-0.3254,-0.3124,-3.4375,-1.3514,0.0000,0.0000,3.7629,-1.6638,89.4239,77.9554,-1.5625,-1.5000,279.2750,0.0278,0.0000,-1.0000,99336.6765,0,0
PHASE 2, 290324433.00,-1.5625,-1.5000,-0.4500,-1.5625,-1.5000,-0.3254,-0.3124,-3.4375,-1.3641,0.0000,0.0000,3.7629,-1.6765,89.4239,77.9164,-1.5625,-1.5000,279.3164,0.0264,0.0000,-1.0000,99335.5250,0,0
PHASE 2, 290363298.00,-1.5625,-1.4375,-0.3600,-1.5625,-1.4375,-0.3254,-0.2994,-3.4375,-1.3756,0.0000,0.1242,3.7629,-1.5508,89.4239,78.3024,-1.5625,-1.4375,279.3553,0.0251,0.0000,-1.0000,99335.8326,0,0
